movieId,movieTitle,movieRelease,revenue,audience,screen,screening ,movieNation,movieGrade,movieGenre,movieDirector,movieActors,movieTitleEng,movieScore,peopleVoted,moviePoster,movieStills,movieRuntime,moviePlot
1016,쓰리 빌보드,2018-03-15,"14,412,500","98,888",10,75,미국,15세이상관람가,"코미디,범죄,드라마",마틴 맥도나,"프란시스 맥도먼드,우디 해럴슨,샘 록웰,존 혹스,피터 딘클리지",,,,,,,
1016,컨버세이션,2023-02-23,"11,452,198","1,584",21,313,한국,12세이상관람가,기타,김덕중,"조은지,박종환,곽민규,소이,송은지,곽진무,박세재,정재윤",,,,,,,
1018,늑대들,2022-04-27,"10,136,160","1,404",29,241,한국,청소년관람불가,"액션,스릴러",전규환,"오종혁,박기덕,서명찬,정의욱,이한위,최희정,배우희,김종만,황영하,김태현,신동원,정수한,김진희,춘식,박노경,장용원,박용준,김이안,박상희,조송민,조영태,고대완,유기호,서광섭",,,,,,,
1019,2차 송환,2022-09-29,"10,868,900","1,385",16,199,한국,12세이상관람가,다큐멘터리,김동원,김영식,,,,,,,
1022,브루스 윌리스의 라스트 미션: 데이 투 다이,2023-11-15,"11,083,678","1,379",45,57,캐나다,청소년관람불가,"액션,스릴러",,,,,,,,,
1023,팟 제너레이션,2023-10-03,"14,495,101","1,376",25,271,기타,12세이상관람가,,소피 바르트,에밀리아 클라크,,,,,,,
1025,주연,2022-09-29,"8,306,600","1,361",20,176,한국,12세이상관람가,"드라마,미스터리",송원준,"민도희,김대건,오민애,이종윤,손용범,박재민,길해연,장준현,박서은,이동기,정애화,장준휘,김휘규,윤설",,,,,,,
1026,몸값part.1,2023-07-05,"13,274,613","1,357",54,393,한국,청소년관람불가,"스릴러,기타",전우성,"진선규,전종서,장률",,,,,,,
1027,북 오브 러브,2023-06-21,"12,448,198","1,356",31,247,미국,12세이상관람가,"멜로/로맨스,코미디",,"샘 클라플린,베로니카 에체귀",,,,,,,
1029,윤희에게,2019-11-14,"12,170,000","124,442",5,107,한국,12세이상관람가,멜로/로맨스,임대형,"김희애,나카무라 유코,김소혜,성유빈,김학선,한송희,유재명,윤태희,정은경,정태오,이원자,정수언,안종숙,이충재,박종혁,한정수,오진주,오진주,박지수,류명한,박미란,송경수,이문희,김성욱,김용제,김지환,박용구,심준보,연대웅,이주환,조현진,홍길표,황성식,김소희,김유비,김찬,김태래,박윤호,서동민,서현진,이하늘,최예린,한승민",,,,,,,
1032,그린 북,2019-01-09,"11,993,000","446,713",2,12,미국,12세이상관람가,드라마,피터 패럴리,"비고 모텐슨,마허샬라 알리",,,,,,,
1033,잭 인 더 박스,2022-05-12,"13,168,200","1,330",45,285,영국,15세이상관람가,"공포(호러),스릴러",로렌스 파울러,,,,,,,,
1035,슬기로운 아내 수업,2023-07-12,"10,442,034","1,352",20,189,프랑스,12세이상관람가,"코미디,드라마",마르탱 프로보스트,"줄리엣 비노쉬,욜랭드 모로,노에미 르보브스키,에두아르 바에르,프랑수아 베를레앙",,,,,,,
1035,해탄적일천,2022-01-06,"11,542,500","5,090",13,215,대만,12세이상관람가,드라마,에드워드 양,"장애가,호인몽",,,,,,,
1037,너의 순간,2023-08-16,"11,297,550","1,329",26,260,한국,12세이상관람가,멜로/로맨스,이상준,"옥자연,우지현,이상일,차희",,,,,,,
1038,나의 연인에게,2023-03-29,"11,418,898","1,313",27,262,독일,15세이상관람가,"드라마,멜로/로맨스",앤 조라 베라치드,,,,,,,,
1039,평평남녀,2022-04-28,"11,544,200","1,316",30,368,한국,12세이상관람가,"드라마,멜로/로맨스",김수정,"이태경,이한주,이봄,서갑숙,김진홍,박규남,김미미,유민곤,양지웅,이유진,양흥주,서지원,김민우,신평식,변은지,김성수,송예림,안제현,장선유,박종환",,,,,,,
1046,바람개비,2023-05-10,"11,959,927","1,284",36,216,한국,청소년관람불가,액션,이상훈,"차선우,유지애,이원석,김소희,서지후,최민",,,,,,,
1047,티파니에서 아침을,2011-08-26,"2,819,000","29,299",1,43,미국,12세이상관람가,"드라마,멜로/로맨스",블레이크 에드워즈,"조지 페파드,오드리 헵번",,,,,,,
1049,붉은 장미의 추억,2023-11-02,"10,325,000","1,279",5,156,한국,12세이상관람가,"드라마,미스터리",백재호,"김영민,김태완,남기욱,위다은,김세중,배우경",,,,,,,
1050,기기묘묘,2022-09-22,"12,016,099","1,278",25,229,한국,15세이상관람가,공포(호러),"이탁,남순아,심규호,김동식","금동호,이양희,이상희,이재일,장준휘,김아석,김최용준,김대중,오민애,김재화,이재인,정연숙,김수란,고훈목,허성우,이삼용,황민수,한해인,유병용,김미향,전소현,강진아,김동아,최은영,신민서,여미정,김건,최은영",,,,,,,
1054,엔칸토: 마법의 세계,2021-11-24,"12,056,700","632,034",10,86,미국,전체관람가,애니메이션,"바이론 하워드,자레드 부시,채리스 카스트로 스미스","스테파니 비트리즈,마리아 세실리아 보테로,윌머 발더라마,아다사,다이앤 게레로,마우로 카스틸로,앤지 세페다,제시카 대로우,렌지 펠리즈,캐롤리나 가이탄",,,,,,,
1054,팔로우드,2023-03-22,"12,295,988","1,272",51,336,미국,15세이상관람가,"공포(호러),미스터리,스릴러",앙트완 르,"존 사베지,매튜 솔로몬,샘 발렌타인,팀 드라이어",,,,,,,
1057,고스팅 글로리아,2022-04-14,"11,395,200","1,268",20,173,우루과이,15세이상관람가,"멜로/로맨스,코미디,판타지",,,,,,,,,
1058,웡카,2024-01-31,"17,531,000","1,262",2,5,미국,전체관람가,"판타지,드라마",폴 킹,"티모시 샬라메,칼라 레인,올리비아 콜맨,톰 데이비스,휴 그랜트,샐리 호킨스",,,,,,,
1059,나의 소녀시대,2016-05-12,"9,728,000","424,252",22,142,대만,15세이상관람가,"멜로/로맨스,드라마",프랭키 첸,"송운화,왕대륙",,,,,,,
1061,늦봄2020,2022-02-10,"9,350,470","1,253",12,145,한국,전체관람가,다큐멘터리,박규현,문익환,,,,,,,
1063,크로스 더 라인,2022-05-12,"12,147,600","1,243",34,237,스페인,청소년관람불가,스릴러,다비드 빅토리,"마리오 카사스,밀레나 스밋",,,,,,,
1064,나는보리,2020-05-21,"12,170,800","13,415",4,14,한국,전체관람가,"가족,드라마",김진유,"김아송,이린하,곽진석,허지나,황유림,최대성,김종문,김태현,전국진,김민수,신우희,김건우,최상아,김종구,김자영,임호경,이하음,정이랑,손진오,이현하,김연아,제린,이난,김동자,최상정,김동순,정미자,김동금,김동규,김옥남,허정도,전석찬,곽진석,구교학,김규담,김무겸,김민수,김세이,김소이,김승현,김연준,김종수,문선우,문준우,민지호,박서준,박재인,박재혁,박재혁,손성호,송현승,송현준,신유찬,채성민,천호성,이보람,최정민,최종윤,이서은,이서준,최현서,이승원,이승재,허지나,이지호,이하음,이현하,임호경,조희도,전석찬,전아인,정현우,정미자,권오현,이도현,김건우",,,,,,,
1065,태안,2022-10-06,"10,366,099","1,386",9,98,한국,15세이상관람가,다큐멘터리,구자환,,,,,,,,
1066,스토커,2013-02-28,"12,733,700","380,478",9,80,미국,청소년관람불가,"드라마,스릴러",박찬욱,"미아 와시코브스카,매튜 구드,니콜 키드먼,더못 멀로니,재키 위버",,,,,,,
1067,너를 줍다,2023-11-08,"11,003,501","1,235",28,227,한국,12세이상관람가,"멜로/로맨스,드라마",심혜정,"김재경,현우",,,,,,,
1070,셰터드,2022-02-24,"6,224,000","1,226",50,66,미국,청소년관람불가,"스릴러,범죄",루이스 프리에토,"카메론 모나한,프랭크 그릴로,존 말코비치,사샤 루스",,,,,,,
1072,세기말의 사랑,2024-01-24,"11,096,000","1,218",3,7,한국,12세이상관람가,드라마,임선애,"이유영,임선우,노재원,허진석",,,,,,,
1074,귀멸의 칼날: 주합회의·나비저택 편,2021-12-01,"10,938,300","27,686",15,90,일본,15세이상관람가,애니메이션,소토자키 하루오,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",,,,,,,
1077,와일드 리벤지: 마지막 한 놈까지,2022-02-24,"6,062,000","1,208",50,65,미국,청소년관람불가,"액션,스릴러,범죄",크리스찬 세스마,리차드 드레이퍼스,,,,,,,
1079,소설의 신,2022-05-17,"6,495,000","1,206",5,50,일본,12세이상관람가,드라마,쿠보 시게아키,하시모토 칸나,,,,,,,
1080,아이언 크로스: 노르망디 상륙작전,2022-07-21,"6,047,000","1,205",50,63,미국,15세이상관람가,"전쟁,액션",티노 스트럭맨,"티노 스트럭맨,올리비에 그루너,데미안 샤파",,,,,,,
1081,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,"10,631,278","131,080",4,47,일본,15세이상관람가,애니메이션,히시다 마사카즈,"남도형,우치다 유우마,엄상현,이원찬,정주원,이정민,한신,황창영,김현욱,탁원정,이경태,심승한,사성웅,이규창",,,,,,,
1083,앵그리 애니,2023-11-01,"12,998,306","1,192",21,155,프랑스,12세이상관람가,드라마,블란딘 르누아르,로르 칼라미,,,,,,,
1088,나나,2022-12-15,"9,761,499","1,184",21,259,인도네시아,15세이상관람가,드라마,,,,,,,,,
1089,스파이 캣,2021-12-09,"5,915,000","7,495",2,10,독일,전체관람가,애니메이션,"크리스토프 라우엔슈타인,울프강 라우엔슈타인",,,,,,,,
1090,가버나움,2019-01-24,"9,490,000","148,311",1,21,기타,15세이상관람가,드라마,나딘 라바키,"자인 알 라피아,요르다노스 시프로우,보루와티프 트레저 반콜,나딘 라바키",,,,,,,
1091,플레이 뮤지컬 핑크퐁과 아기상어의 생일파티 대소동,2023-05-17,"14,158,500","1,178",27,131,한국,전체관람가,"공연,뮤지컬",김민석,,,,,,,,
1092,동백,2021-10-21,"8,320,000","19,086",1,26,한국,12세이상관람가,"드라마,가족,전쟁",신준영,"박근형,신복숙,정선일,서준영,주아름,양준,최미교,안영주,김효선,백승익,윤서연,이우신,양재원,오미라,두진성,김학선,박윤호,박승재,이준상,김동윤,손수아,안도원,강유리,나지인,황현태,송유정,황인혜,고훈목,김두혁,김흥중,배종수,홍화연,양은순,유숙주,서윤지,이유정,심재원,최정수,서홍석,이윤호,김산,박현정,백동섭,홍주완,민도영,김판겸,양다원,김서준,정한구,김명호,강현우,김민규,홍주환",,,,,,,
1093,엑시트,2019-07-31,"9,402,000","9,427,588",34,185,한국,12세이상관람가,"코미디,액션",이상근,"조정석,임윤아,고두심,박인환,김지영,강기영,오희준,배유람,유수빈,조성희,주보비,김강현,정민성,박성일,신세휘,김경룡,김강훈,강덕중,강충훈,박상혁,곽민규,민대웅,권혁주,박윤희,박윤희,박정환,박주홍,설도희,배해선,백현익,신철진,양지혜,김병순,오누리,김상보,윤대열,오유진,김서율,김선호,김수연,김현수,김현수,이정인,정재은,임희수,최서현,정지우,최성윤,김형기,이선우,이성수,이성훈,조성동,김호정,조예린,김종구,황슬기,조윤호,전혜원,이찬유,조은성,최재영,최재영,이수정,김주아,강기영,김준수,이경오,주보비,주보비,최진영,고두심,곽새빛,곽호중,권상혁,최현아,권은빈,최혜인,기상원,채서원,김한솔,이동휘,이동희,이랑서,김태한,임종현,이창진,김이석,한우리,이화정,이봉련,김환영,김태환,주예서,김태율,정우영,정새다솜,정윤지,채승혜,슈기(최슬기),천대만,윤해빈,이채원,이재국,이학광,최영도,이현하,박재랑,이용탁,박채익,반혜라,탁트인,손현준,장서우,송원수,변건우,한서율,한승효,황지현,황효은,한윤식,허철,허형규,홍나현,강경수,김보성",,,,,,,
1094,어느 가족,2018-07-26,"11,734,801","175,907",8,74,일본,15세이상관람가,드라마,고레에다 히로카즈,"릴리 프랭키,안도 사쿠라,마츠오카 마유,키키 키린,죠 카이리,사사키 미유,이케마츠 소스케",,,,,,,
1095,러빙 빈센트,2017-11-09,"11,965,200","422,773",1,27,영국,15세이상관람가,"애니메이션,미스터리","도로타 코비엘라,휴 웰치맨","시얼샤 로넌,제롬 플린,크리스 오다우드,더글라스 부스,에이단 터너,헬렌 맥크로리",,,,,,,
1096,"안녕, 내일 또 만나",2023-09-13,"10,543,223","1,368",21,219,한국,12세이상관람가,드라마,백승빈,"심희섭,홍사빈,신주협,김주령",,,,,,,
1097,데드락: 라스트 리벤지,2022-01-28,"8,050,000","1,150",50,115,미국,15세이상관람가,기타,자레드 콘,"브루스 윌리스,패트릭 멀둔",,,,,,,
1097,아메리칸 저스티스,2022-04-07,"8,050,000","1,150",50,115,미국,15세이상관람가,"액션,스릴러",,"브루스 윌리스,티모시 V. 머피",,,,,,,
1099,몸값part.2,2023-07-05,"10,943,283","1,147",48,389,한국,청소년관람불가,스릴러,전우성,"진선규,전종서,장률",,,,,,,
1100,레이징 파이어,2022-01-20,"10,417,960","1,448",60,332,홍콩,15세이상관람가,"액션,범죄,드라마",진목승,"견자단,사정봉",,,,,,,
1104,시대혁명,2022-10-13,"11,200,900","1,129",18,197,영국,15세이상관람가,다큐멘터리,,,,,,,,,
1105,뮤지컬 윌리엄과 윌리엄의 윌리엄들,2023-06-28,"22,543,000","1,128",9,59,한국,12세이상관람가,공연,김은영,,,,,,,,
1106,모퉁이,2022-08-11,"10,515,400","1,249",20,224,한국,12세이상관람가,드라마,신선,"이택근,김민성,하성국,백수희,황미영",,,,,,,
1107,디어헌터(감독판),2022-06-23,"10,850,360","1,121",5,111,미국,15세이상관람가,"전쟁,드라마",마이클 치미노,"로버트 드 니로,크리스토퍼 월켄,메릴 스트립",,,,,,,
1109,베네데타,2021-12-01,"5,599,000","13,547",2,8,프랑스,청소년관람불가,드라마,폴 버호벤,"비르지니 에피라,다프네 파타키아,샬롯 램플링,램버트 윌슨,클로틸드 쿠로",,,,,,,
1110,도그맨,2024-01-24,"10,980,000","1,118",4,6,프랑스,15세이상관람가,드라마,뤽 베송,"케일럽 랜드리 존스,조조 T. 깁스",,,,,,,
1110,세이 예스 어게인,2023-10-18,"8,255,400","1,118",65,415,대만,12세이상관람가,"멜로/로맨스,드라마",,,,,,,,,
1113,귀토-토끼의 팔란,2021-11-11,"6,005,000","1,609",10,68,한국,전체관람가,공연,고선웅,,,,,,,,
1115,룩앳미 터치미 키스미,2023-12-06,"8,842,500","1,101",7,79,한국,15세이상관람가,"멜로/로맨스,코미디","호 유항,제나르 마에사 아유,김태식","홍완표,이태경,조선묵,채민서,이진주,박종근,임장환,이슬기,권민경",,,,,,,
1115,존 덴버 죽이기,2022-11-23,"8,656,000","1,101",22,212,필리핀,12세이상관람가,드라마,아덴 로즈 콘데즈,"쟌센 막프사오,메릴 소리아노",,,,,,,
1117,너를 부르는 시간,2023-11-15,"10,734,258","1,100",36,235,중국,12세이상관람가,멜로/로맨스,,,,,,,,,
1118,안나푸르나,2023-06-08,"8,435,856","1,091",16,182,한국,전체관람가,"드라마,멜로/로맨스,코미디",황승재,"차선우,김강현",,,,,,,
1120,투란도트 어둠의 왕국,2022-08-18,"9,361,700","1,080",18,143,한국,12세이상관람가,뮤지컬,김시우,"배다해,민우혁,양서윤,성기윤",,,,,,,
1121,바바라,2013-03-21,"10,584,800","4,232",8,84,독일,15세이상관람가,드라마,크리스티안 펫졸드,"니나 호스,로널드 제르펠트,라이너 보크",,,,,,,
1124,라스트필름,2022-12-29,"7,889,200","1,064",22,225,한국,12세이상관람가,드라마,전수일,"정호원,장현성,김진혁,김상오,정은영,김남우,박현준,김수민,현은영,유순철,양귀례,김혜정,박상규,차호준,이익수,김우진,유준혁,안준우,윤동주,이재희,이주현,손빛나",,,,,,,
1126,2만 종의 벌,2023-12-27,"9,919,784","1,056",19,168,스페인,12세이상관람가,드라마,,,,,,,,,
1127,남매의 여름밤,2020-08-20,"11,893,500","23,593",4,47,한국,전체관람가,드라마,윤단비,"박현영,양흥주,최정운,박승준,강석원",,,,,,,
1128,감쪽같은 그녀,2019-12-04,"5,418,000","470,409",2,10,한국,전체관람가,드라마,허인무,"나문희,김수안,천우희,최수영,연제욱,정유진,고규필,임한빈,강보경,심완준,최정윤,진선미,임현성,이용이,이미영,박서진,김서영,권소현,송지안,유지연,연송하,김지유,박지원,허재호,정예진,최경미,남윤주,차승호,박도영,김미우,현소라,유채은,주혜지,김지원,김재철,서예선,서은진,이현옥,송민석,송원종,송채원,박인성,문현옥,이현지",,,,,,,
